champ1,champ2,win,count
58,555,0.583333333,12
133,157,0.75,12
9,202,0.583333333,12
10,113,0.666666667,12
9,238,0.5,12
59,96,0.333333333,12
54,222,0.416666667,12
35,133,0.416666667,12
18,555,0.5,12
19,81,0.583333333,12
19,68,0.5,12
21,57,0.666666667,12
54,420,0.333333333,12
54,82,0.666666667,12
18,120,0.583333333,12
54,498,0.666666667,12
91,145,0.333333333,12
10,86,0.666666667,12
21,35,0.75,12
19,22,0.416666667,12
36,58,0.583333333,12
222,254,0.454545455,11
222,266,0.363636364,11
74,555,0.454545455,11
57,133,0.454545455,11
74,157,0.636363636,11
20,136,0.454545455,11
57,236,0.636363636,11
3,245,0.727272727,11
142,254,0.454545455,11
117,120,0.454545455,11
91,131,0.636363636,11
24,267,0.727272727,11
17,222,0.454545455,11
44,203,0.818181818,11
17,164,0.363636364,11
82,157,0.454545455,11
25,35,0.545454545,11
222,555,0.545454545,11
57,412,0.636363636,11
19,27,0.363636364,11
57,516,0.545454545,11
92,113,0.636363636,11
45,79,0.272727273,11
18,19,0.454545455,11
5,18,0.636363636,11
45,121,0.272727273,11
67,77,0.545454545,11
64,267,0.454545455,11
5,133,0.272727273,11
67,106,0.272727273,11
14,516,0.545454545,11
64,126,0.363636364,11
14,429,0.363636364,11
21,54,0.363636364,11
5,498,0.454545455,11
35,45,0.454545455,11
58,122,0.545454545,11
67,131,0.363636364,11
17,245,0.545454545,11
37,92,0.363636364,11
10,36,0.636363636,11
45,62,0.636363636,11
24,142,0.636363636,11
17,412,0.545454545,11
20,429,0.545454545,11
68,145,0.454545455,11
58,92,0.454545455,11
67,266,0.545454545,11
68,106,0.545454545,11
86,222,0.818181818,11
10,17,0.545454545,11
203,223,0.454545455,11
120,420,0.818181818,11
67,432,0.272727273,11
203,421,0.727272727,11
25,120,0.454545455,11
3,154,0.363636364,11
28,105,0.363636364,11
12,120,0.545454545,11
78,202,0.454545455,11
78,133,0.636363636,11
19,421,0.363636364,11
28,202,0.363636364,11
2,81,0.454545455,11
28,420,0.545454545,11
28,427,0.090909091,11
28,516,0.636363636,11
17,67,0.545454545,11
2,102,0.727272727,11
86,516,0.272727273,11
56,60,0.636363636,11
51,78,0.454545455,11
77,163,0.545454545,11
28,111,0.272727273,11
28,99,0.363636364,11
17,74,0.636363636,11
79,99,0.545454545,11
19,103,0.545454545,11
80,202,0.636363636,11
28,53,0.545454545,11
27,245,0.454545455,11
420,555,0.545454545,11
28,58,0.636363636,11
80,113,0.363636364,11
80,82,0.636363636,11
39,91,0.727272727,11
39,99,0.818181818,11
54,143,0.454545455,11
266,516,0.545454545,11
266,427,0.454545455,11
19,74,0.727272727,11
254,516,0.363636364,11
77,133,0.363636364,11
56,82,0.454545455,11
82,106,0.454545455,11
17,105,0.454545455,11
141,497,0.727272727,11
10,254,0.454545455,11
30,72,0.272727273,11
98,145,0.363636364,11
86,420,0.363636364,11
10,157,0.454545455,11
10,154,0.727272727,11
57,67,0.272727273,11
10,121,0.727272727,11
10,120,0.636363636,11
25,102,0.363636364,11
236,245,0.454545455,11
57,82,0.636363636,11
57,105,0.545454545,11
57,111,0.363636364,11
91,111,0.545454545,11
20,83,0.454545455,11
29,91,0.727272727,11
99,102,0.363636364,11
56,99,0.454545455,11
29,105,0.363636364,11
77,81,0.636363636,11
107,126,0.636363636,11
26,64,0.545454545,11
238,266,0.636363636,11
51,64,0.454545455,11
76,245,0.181818182,11
11,136,0.545454545,11
111,164,0.545454545,11
76,163,0.636363636,11
29,223,0.454545455,11
41,157,0.363636364,11
11,69,0.545454545,11
111,412,0.454545455,11
9,163,0.636363636,11
53,202,0.272727273,11
131,202,0.454545455,11
61,157,0.545454545,11
14,48,0.636363636,11
23,80,0.545454545,11
32,115,0.636363636,11
84,202,0.636363636,11
18,78,0.545454545,11
63,133,0.454545455,11
33,133,0.454545455,11
59,222,0.727272727,11
22,77,0.454545455,11
32,497,0.545454545,11
61,141,0.545454545,11
6,76,0.545454545,11
36,60,0.636363636,11
32,85,0.636363636,11
6,78,0.454545455,11
22,107,0.636363636,11
23,105,0.363636364,11
36,111,0.454545455,11
32,427,0.454545455,11
14,131,0.545454545,11
150,203,0.363636364,11
23,53,0.454545455,11
32,110,0.454545455,11
145,164,0.545454545,11
61,254,0.454545455,11
23,92,0.545454545,11
36,143,0.454545455,11
84,412,0.272727273,11
18,107,0.727272727,11
6,203,0.818181818,11
14,111,0.454545455,11
9,10,0.636363636,11
92,105,0.636363636,11
6,62,0.636363636,11
33,81,0.545454545,11
58,266,0.363636364,11
32,60,0.636363636,11
6,29,0.545454545,11
145,236,0.818181818,11
63,113,0.454545455,11
21,254,0.363636364,11
145,420,0.363636364,11
18,48,0.181818182,11
64,85,0.636363636,11
8,107,0.727272727,11
59,516,0.454545455,11
6,122,0.727272727,11
18,121,0.636363636,11
33,39,0.454545455,11
36,105,0.545454545,11
62,143,0.636363636,11
18,77,0.363636364,11
21,102,0.454545455,11
131,164,0.363636364,11
157,429,0.272727273,11
36,164,0.363636364,11
59,111,0.272727273,11
84,427,0.4,10
29,76,0.4,10
77,117,0.5,10
76,238,0.4,10
32,136,0.5,10
41,84,0.6,10
12,32,0.8,10
35,432,0.5,10
14,53,0.8,10
56,91,0.4,10
81,245,0.3,10
56,105,0.5,10
17,82,0.6,10
77,113,0.5,10
17,81,0.5,10
77,91,0.4,10
21,63,0.7,10
111,222,0.6,10
11,127,0.4,10
62,85,0.5,10
62,89,0.7,10
3,81,0.8,10
6,19,0.6,10
236,254,0.5,10
57,58,0.6,10
14,45,0.5,10
62,161,0.6,10
62,201,0.4,10
91,122,0.6,10
62,222,0.5,10
37,141,0.7,10
37,121,0.6,10
106,427,0.4,10
75,131,0.4,10
7,107,0,10
107,110,0.3,10
107,114,0.3,10
103,203,0.7,10
26,36,0.7,10
20,69,0.7,10
76,133,0.6,10
114,141,0.1,10
38,62,0.9,10
3,48,0.7,10
25,555,0.4,10
11,16,0.3,10
56,72,0.4,10
29,516,0.6,10
11,51,0.5,10
30,33,0.5,10
36,37,0.4,10
76,99,0.6,10
14,60,0.4,10
86,90,0.6,10
86,497,0.8,10
79,133,0.4,10
89,236,0.5,10
17,30,0.7,10
107,267,0.7,10
145,516,0.2,10
53,84,0.5,10
16,107,0.5,10
12,266,0.2,10
48,122,0.6,10
121,201,0.6,10
145,201,0.6,10
254,497,0.6,10
14,91,0.7,10
79,96,0.4,10
254,420,0.6,10
102,163,0.7,10
19,222,0.6,10
79,223,0.3,10
28,67,0.5,10
78,412,0.6,10
54,91,0.7,10
133,555,0.3,10
80,412,0.5,10
54,72,0.6,10
81,102,0.6,10
39,77,0.5,10
54,75,0.7,10
35,222,0.7,10
13,24,0.4,10
79,429,0.8,10
60,76,0.5,10
53,91,0.6,10
39,81,0.6,10
27,164,0.6,10
16,141,0.6,10
27,154,0.5,10
79,497,0.5,10
78,516,0.8,10
78,240,0.4,10
99,145,0.4,10
115,120,0.6,10
12,84,0.1,10
154,202,0.5,10
3,122,0.4,10
26,203,0.7,10
77,516,0.6,10
81,164,0.5,10
20,34,0.5,10
2,113,0.6,10
110,141,0.5,10
32,150,0.5,10
91,92,0.5,10
141,223,0.7,10
56,68,0.6,10
48,111,0.5,10
14,105,0.5,10
110,555,0.2,10
90,203,0.3,10
81,157,0.4,10
19,236,0.4,10
55,84,0.2,10
107,150,0.9,10
92,99,0.6,10
78,223,0.5,10
55,62,0.4,10
102,236,0.6,10
86,103,0.5,10
102,412,0.7,10
2,56,0.5,10
60,245,0.4,10
35,99,0.5,10
35,98,0.3,10
53,57,0.4,10
27,35,0.6,10
17,60,0.2,10
35,91,0.7,10
32,223,0.8,10
3,120,0.8,10
59,427,0.3,10
63,82,0.7,10
44,121,0.6,10
59,89,0.3,10
59,90,0.4,10
82,266,0.4,10
32,43,0.8,10
6,154,0.6,10
6,157,0.7,10
34,141,0.6,10
57,164,0.6,10
9,105,0.8,10
63,81,0.8,10
24,498,0.5,10
32,50,0.7,10
86,223,0.4,10
91,154,0.3,10
74,141,0.5,10
25,28,0.4,10
74,145,0.5,10
5,58,0.6,10
32,51,0.5,10
25,31,0.6,10
9,98,0.5,10
18,28,0.3,10
68,254,0.4,10
74,203,0.5,10
131,163,0.6,10
21,77,0.6,10
67,79,0.4,10
31,412,0.5,10
45,57,0.7,10
18,59,0.5,10
4,56,0.3,10
24,115,0.7,10
84,98,0.1,10
58,78,0.8,10
14,236,0.4,10
31,74,0.4,10
13,266,0.4,10
69,121,0.6,10
96,555,0.4,10
164,245,0.6,10
4,62,0.4,10
57,240,0.4,10
24,51,0.2,10
23,72,0.6,10
48,432,0.7,10
6,79,0.5,10
58,63,0.4,10
35,67,0.3,10
58,84,0.6,10
63,106,0.7,10
48,427,0.3,10
50,121,0.3,10
84,223,0.4,10
36,236,0.5,10
92,420,0.8,10
120,222,0.4,10
58,154,0.3,10
9,236,0.4,10
48,72,0.5,10
64,136,0.3,10
84,142,0.2,10
163,245,0.6,10
14,163,0.6,10
21,28,0.4,10
6,35,0.5,10
35,81,0.1,10
163,238,0.6,10
31,163,0.8,10
59,99,0.8,10
119,121,0.7,10
20,126,0.4,10
202,412,0.6,10
23,25,0.5,10
64,114,0.4,10
5,427,0.2,10
6,31,0.2,10
64,110,0.3,10
37,54,0.8,10
6,28,0.6,10
75,102,0.2,10
9,432,0.5,10
43,107,0.2,10
30,131,0.6,10
31,81,0.6,10
113,163,0.4,10
202,245,0.1,10
119,141,0.6,10
32,55,0.8,10
23,39,0.6,10
31,420,0.5,10
23,37,0.5,10
50,62,0.8,10
74,266,0.2,10
31,45,0.6,10
68,102,0.3,10
58,113,0.6,10
31,222,0.6,10
57,142,0.7,10
17,516,0.5,10
24,119,0.7,10
5,89,0.6,10
63,222,0.3,10
5,105,0.2,10
35,58,0.7,10
36,45,0.9,10
44,62,0.7,10
96,117,0.5,10
54,412,0.222222222,9
60,92,0.555555556,9
67,111,0.444444444,9
59,202,0.444444444,9
78,497,0.555555556,9
60,106,0.666666667,9
53,77,0.222222222,9
78,432,0.444444444,9
54,240,0.444444444,9
39,72,0.222222222,9
67,145,0.444444444,9
67,120,0.444444444,9
63,238,0.444444444,9
62,240,0.333333333,9
35,236,0.555555556,9
53,92,0.444444444,9
36,96,0.777777778,9
53,154,0.444444444,9
79,432,0.444444444,9
80,81,0.444444444,9
53,86,0.555555556,9
53,89,0.555555556,9
33,99,0.444444444,9
81,111,0.555555556,9
31,103,0.444444444,9
67,102,0.555555556,9
64,161,0.666666667,9
50,86,0.444444444,9
59,497,0.222222222,9
31,117,0.555555556,9
50,80,0.444444444,9
80,223,0.444444444,9
31,142,0.333333333,9
58,157,0.333333333,9
35,60,0.444444444,9
45,555,0.444444444,9
54,117,0.666666667,9
28,74,0.222222222,9
53,82,0.555555556,9
28,82,0.777777778,9
28,81,0.333333333,9
35,68,0.444444444,9
54,223,0.444444444,9
91,238,0.444444444,9
104,150,0.666666667,9
92,143,0.777777778,9
67,84,0.444444444,9
60,79,0.222222222,9
89,164,0.888888889,9
59,67,0.444444444,9
67,76,0.666666667,9
45,203,0.111111111,9
36,53,0.555555556,9
28,75,0.333333333,9
86,150,0.444444444,9
84,136,0.444444444,9
107,134,0.333333333,9
67,245,0.333333333,9
41,121,0.333333333,9
30,58,0.444444444,9
104,119,0.444444444,9
96,107,0.666666667,9
63,68,0.666666667,9
56,150,0.444444444,9
36,74,0.888888889,9
76,98,0.444444444,9
30,39,0.444444444,9
36,202,0.555555556,9
31,51,0.555555556,9
32,90,0.666666667,9
103,266,0.333333333,9
56,122,0.444444444,9
63,76,0.444444444,9
33,238,0.222222222,9
82,122,0.555555556,9
32,98,0.888888889,9
38,64,0.222222222,9
29,163,0.555555556,9
30,59,0.333333333,9
62,90,0.333333333,9
62,96,0.444444444,9
43,141,0.444444444,9
35,82,0.666666667,9
75,222,0.333333333,9
30,145,0.555555556,9
48,222,0.333333333,9
30,106,0.555555556,9
82,84,0.333333333,9
98,120,0.222222222,9
43,121,0.444444444,9
33,412,0.555555556,9
62,498,0.777777778,9
75,99,0.222222222,9
30,202,0.888888889,9
62,429,0.444444444,9
56,427,0.222222222,9
56,412,0.333333333,9
62,497,0.555555556,9
44,56,0.666666667,9
56,236,0.555555556,9
103,107,0.444444444,9
84,421,0.555555556,9
39,164,0.333333333,9
61,203,0.666666667,9
55,254,0.444444444,9
78,89,0.666666667,9
55,203,0.222222222,9
104,134,0.444444444,9
60,254,0.666666667,9
32,38,0.888888889,9
63,143,0.555555556,9
55,157,0.222222222,9
55,121,0.333333333,9
89,113,0.666666667,9
86,202,0.555555556,9
86,161,0.444444444,9
68,84,0.444444444,9
68,78,0.777777778,9
35,75,0.222222222,9
55,92,0.444444444,9
60,120,0.444444444,9
81,145,0.777777778,9
31,427,0.555555556,9
51,203,0.444444444,9
86,89,0.555555556,9
77,432,0.666666667,9
106,163,1,9
50,145,0.222222222,9
74,78,0.222222222,9
72,163,0.888888889,9
44,254,0.666666667,9
48,99,0.444444444,9
61,107,0.888888889,9
72,122,1,9
85,107,0.555555556,9
35,412,0.222222222,9
90,266,0.333333333,9
77,119,0.444444444,9
56,75,0.444444444,9
84,236,0.444444444,9
29,68,1,9
58,79,0.666666667,9
77,222,0.444444444,9
84,89,0.222222222,9
68,412,0.333333333,9
98,203,0.333333333,9
81,92,0.666666667,9
12,79,0.222222222,9
157,421,0.555555556,9
223,266,0.333333333,9
8,11,0.555555556,9
3,58,0.222222222,9
14,26,0.444444444,9
111,131,0.666666667,9
13,28,0.222222222,9
26,77,0.555555556,9
21,120,0.444444444,9
7,104,0.555555556,9
10,19,0.333333333,9
11,38,0.333333333,9
10,25,1,9
14,21,0.444444444,9
12,35,0.555555556,9
121,143,0.444444444,9
6,59,0.555555556,9
157,223,0.444444444,9
10,28,0.444444444,9
2,29,0.555555556,9
157,420,0.444444444,9
2,76,0.555555556,9
2,14,0.444444444,9
2,80,0.222222222,9
122,420,0.555555556,9
19,516,0.555555556,9
9,13,0.555555556,9
20,119,0.555555556,9
164,516,0.222222222,9
14,67,0.555555556,9
145,222,0.111111111,9
21,48,0.444444444,9
9,427,0.444444444,9
21,53,0.666666667,9
21,72,0.666666667,9
21,75,0.555555556,9
12,92,0.444444444,9
4,107,0.444444444,9
7,64,0.444444444,9
21,91,0.555555556,9
131,421,0.222222222,9
21,99,0.666666667,9
13,29,0.555555556,9
10,29,0.555555556,9
22,54,0.222222222,9
432,555,0.444444444,9
23,111,0.666666667,9
23,117,0.222222222,9
15,92,0.555555556,9
23,163,0.444444444,9
23,238,0.777777778,9
136,266,0.777777778,9
113,202,0.666666667,9
24,26,0.666666667,9
223,555,0.777777778,9
24,34,0.555555556,9
11,134,0.555555556,9
24,126,0.444444444,9
24,161,0.222222222,9
25,33,0.555555556,9
10,79,0.333333333,9
5,26,0.666666667,9
202,266,0.555555556,9
12,254,0.222222222,9
25,48,0.777777778,9
6,92,0.666666667,9
133,266,0.333333333,9
10,56,0.555555556,9
6,72,0.777777778,9
13,107,0.222222222,9
25,266,0.555555556,9
22,62,0.444444444,9
22,79,0.666666667,9
3,80,0.666666667,9
245,516,0.888888889,9
141,150,0.333333333,9
11,83,0.333333333,9
154,163,0.666666667,9
25,145,0.777777778,9
254,412,0.333333333,9
254,427,0.333333333,9
13,154,0.555555556,9
12,154,0.555555556,9
23,27,0.333333333,9
154,236,0.222222222,9
23,58,0.555555556,9
23,67,0.333333333,9
23,91,0.666666667,9
133,203,0.333333333,9
19,432,0.555555556,9
21,111,0.444444444,9
9,41,0.777777778,9
17,143,0.444444444,9
120,126,0.555555556,9
4,32,0.555555556,9
2,163,0.444444444,9
17,133,0.555555556,9
161,555,0.666666667,9
3,33,0.666666667,9
5,222,0.444444444,9
143,254,0.666666667,9
19,98,0.222222222,9
5,6,0.444444444,9
2,154,0.333333333,9
17,99,0.555555556,9
19,89,0.666666667,9
13,39,0.333333333,9
9,60,0.222222222,9
18,122,0.111111111,9
19,83,0.555555556,9
120,142,0.444444444,9
14,113,0.333333333,9
27,54,0.666666667,9
18,111,0.444444444,9
27,122,0.777777778,9
203,222,0.666666667,9
19,115,0.444444444,9
18,79,0.555555556,9
9,82,0.555555556,9
5,236,0.555555556,9
9,114,0.333333333,9
14,81,0.666666667,9
240,245,0.555555556,9
6,14,0.555555556,9
5,37,0.444444444,9
19,223,0.444444444,9
12,86,0.555555556,9
222,245,0.555555556,9
17,223,0.444444444,9
19,150,0.222222222,9
83,555,0.5,8
120,432,0.375,8
57,432,0.5,8
76,421,0.375,8
57,420,0.5,8
18,254,0.5,8
3,91,0.75,8
122,133,0.375,8
78,268,0.375,8
37,203,0.5,8
22,57,0.5,8
76,427,0.375,8
32,37,0.5,8
39,111,0.625,8
121,236,0.5,8
150,555,0.125,8
51,54,0.375,8
236,266,0.625,8
12,29,0.75,8
14,222,0.5,8
16,84,0.125,8
86,98,0.625,8
114,555,0.25,8
14,223,0.5,8
85,157,0.625,8
9,53,0.125,8
143,145,0.25,8
32,89,0.375,8
60,157,0.625,8
36,90,0.5,8
5,22,0.625,8
9,45,0.375,8
36,91,0.875,8
63,412,0.5,8
8,32,0.375,8
17,90,0.625,8
31,498,0.5,8
120,143,0.25,8
67,99,0.625,8
24,38,1,8
24,55,0.75,8
24,85,0.25,8
24,101,0.875,8
24,114,0.5,8
92,120,0.875,8
51,141,0.5,8
120,236,0.875,8
24,201,0.25,8
40,203,0.625,8
31,60,0.25,8
10,76,0.75,8
113,143,0.625,8
203,427,0.25,8
18,36,0.625,8
12,77,0.875,8
72,429,0.625,8
58,516,0.5,8
85,104,0.375,8
17,427,0.375,8
31,98,0.375,8
12,17,0.5,8
82,254,0.625,8
3,111,0.75,8
23,98,0.5,8
5,268,0.5,8
54,74,0.25,8
57,238,0.125,8
12,163,0.75,8
6,9,0.375,8
3,106,0.75,8
103,555,0.75,8
18,92,0.375,8
10,59,0.625,8
77,98,0.375,8
113,238,0.25,8
72,86,0.75,8
203,432,0.5,8
51,104,0.375,8
92,432,0.5,8
75,154,0.375,8
61,86,0.875,8
12,19,0.375,8
59,75,0.375,8
23,113,0.5,8
8,64,0.625,8
64,150,0.625,8
102,240,0.5,8
104,429,0.625,8
48,236,0.625,8
92,103,0.625,8
59,267,0.625,8
35,142,0.25,8
102,420,0.375,8
45,111,0.125,8
38,141,0.5,8
59,420,0.625,8
81,163,0.25,8
78,90,0.875,8
83,107,0.5,8
105,131,0.125,8
78,91,0.375,8
102,238,0.625,8
12,56,0.625,8
12,102,0.625,8
21,106,0.625,8
78,103,0.75,8
76,202,0.5,8
117,266,0.125,8
2,63,0.5,8
6,36,0.25,8
2,105,0.625,8
9,22,0.375,8
48,223,0.5,8
19,420,0.625,8
9,240,0.5,8
14,75,0.625,8
35,89,0.5,8
9,412,0.375,8
9,12,0.125,8
20,44,0.625,8
14,72,0.75,8
119,157,0.875,8
143,555,0.25,8
21,29,0.25,8
64,127,0.5,8
58,131,0.625,8
92,133,0.375,8
76,142,0.5,8
19,143,0.25,8
86,143,0.5,8
67,113,0.75,8
14,50,0.625,8
59,240,0.375,8
72,102,0.375,8
34,48,0.5,8
35,240,0.625,8
32,498,0.375,8
6,57,0.75,8
117,141,0.375,8
92,202,0.75,8
60,84,0.375,8
21,245,0.5,8
21,412,0.25,8
55,78,0.75,8
21,420,0.25,8
78,143,0.75,8
45,59,0.375,8
21,432,0.125,8
58,164,0.5,8
19,58,0.375,8
164,497,0.375,8
201,203,0.5,8
3,28,0.375,8
59,143,0.5,8
22,36,0.5,8
69,107,0.5,8
76,90,0.5,8
39,105,0.625,8
69,104,0.75,8
92,222,0.5,8
76,236,0.5,8
36,41,0.625,8
39,67,0.625,8
60,77,0.5,8
77,143,0.5,8
35,421,0.375,8
141,161,0.25,8
35,427,0.375,8
69,157,0.25,8
14,106,0.625,8
81,154,0.625,8
39,48,0.625,8
35,497,0.5,8
21,122,0.5,8
45,77,0.375,8
78,117,0.5,8
35,516,0.5,8
12,106,0.25,8
143,157,0.5,8
117,157,0.875,8
33,142,0.5,8
245,420,0.25,8
141,268,0.75,8
91,266,0.25,8
39,60,0.5,8
164,420,0.625,8
22,254,0.25,8
27,102,0.5,8
10,266,0.5,8
84,240,0.625,8
99,111,0.375,8
1,104,0.625,8
7,141,0.5,8
111,117,0.25,8
41,131,0.625,8
26,59,0.5,8
3,420,0.375,8
27,77,0.625,8
106,420,0.125,8
27,80,0.5,8
43,62,0.5,8
90,121,0.5,8
53,56,0.75,8
6,145,0.5,8
82,131,0.375,8
28,89,0.375,8
75,111,0.75,8
30,63,0.75,8
63,67,0.625,8
67,80,0.375,8
157,427,0.5,8
133,245,0.625,8
7,32,0.5,8
26,86,0.875,8
29,240,0.5,8
27,105,0.75,8
29,75,0.375,8
10,122,0.5,8
27,63,0.75,8
13,31,0.75,8
10,102,0.375,8
154,420,0.5,8
29,60,0.375,8
81,113,0.625,8
63,74,0.375,8
63,105,0.125,8
5,61,0.625,8
79,427,0.25,8
223,245,0.5,8
79,421,0.375,8
25,122,0.5,8
74,79,0.625,8
67,240,0.5,8
133,412,0.625,8
63,89,0.75,8
12,555,0.5,8
41,555,0.25,8
27,39,0.5,8
15,104,0.25,8
13,32,0.5,8
6,245,0.25,8
27,57,0.625,8
81,120,0.5,8
30,98,0.625,8
7,24,0.5,8
74,80,0.75,8
41,62,0.625,8
75,80,0.625,8
81,98,0.5,8
30,48,0.625,8
5,45,0.5,8
27,131,0.625,8
10,92,0.5,8
25,236,0.75,8
54,85,0.75,8
67,72,0.625,8
96,157,0.625,8
11,15,0.375,8
74,120,0.5,8
75,92,0.25,8
29,117,0.5,8
80,91,0.375,8
41,54,0.625,8
106,238,0.625,8
106,236,0.5,8
41,102,0.5,8
30,412,0.5,8
44,77,0.5,8
122,240,0.375,8
43,86,0.5,8
29,143,0.625,8
98,238,0.5,8
157,240,0.625,8
56,119,0.375,8
53,79,0.5,8
111,154,0.25,8
79,516,0.25,8
74,122,0.5,8
53,266,0.5,8
6,102,0.75,8
96,203,0.375,8
57,99,0.625,8
13,59,0.25,8
28,68,0.875,8
122,238,0.375,8
29,236,0.375,8
28,412,0.25,8
54,60,0.75,8
27,145,0.875,8
25,154,0.625,8
25,79,0.75,8
163,412,0.5,8
41,59,0.375,8
266,497,0.5,8
98,555,0.625,8
67,254,0.5,8
203,240,0.5,8
5,74,0.5,8
80,163,0.5,8
7,11,0.375,8
145,267,0.571428571,7
15,32,0.714285714,7
145,240,0.857142857,7
89,555,0.857142857,7
45,120,0.571428571,7
64,134,0.285714286,7
21,67,0.571428571,7
98,240,0.714285714,7
29,41,0.714285714,7
43,203,0.428571429,7
17,69,0.714285714,7
9,498,0.571428571,7
119,122,0.714285714,7
2,99,0.571428571,7
38,121,0.428571429,7
5,41,0.285714286,7
77,421,0.571428571,7
29,45,0.428571429,7
29,43,0.571428571,7
44,80,0.571428571,7
62,103,0,7
9,516,0.714285714,7
5,142,0.142857143,7
17,41,0.428571429,7
74,84,0.142857143,7
7,86,0.285714286,7
67,117,0.857142857,7
1,59,0.571428571,7
33,432,0.285714286,7
17,34,0.571428571,7
111,133,0.428571429,7
33,268,0.142857143,7
29,114,0.571428571,7
2,92,0.428571429,7
33,222,0.428571429,7
44,84,0.285714286,7
33,202,0.714285714,7
1,62,0.428571429,7
33,164,0.428571429,7
78,119,1,7
80,99,0.285714286,7
26,62,0.428571429,7
50,64,0.714285714,7
34,59,0.571428571,7
45,92,0.714285714,7
13,78,0.571428571,7
102,222,0.714285714,7
131,420,0.285714286,7
5,143,0.714285714,7
26,107,0.428571429,7
89,120,0.428571429,7
21,92,0.571428571,7
164,222,0.714285714,7
26,102,0.714285714,7
105,122,0.142857143,7
48,412,0.714285714,7
83,104,0.571428571,7
53,131,0.714285714,7
78,98,0.571428571,7
105,154,0.857142857,7
17,45,0.714285714,7
2,75,0.571428571,7
67,92,0.428571429,7
84,161,0.285714286,7
29,82,0.714285714,7
145,421,0.428571429,7
10,555,0.571428571,7
9,18,0.714285714,7
1,35,0.571428571,7
59,91,0.428571429,7
14,420,0.714285714,7
9,89,0.714285714,7
45,222,0.428571429,7
45,202,0.571428571,7
13,58,0.285714286,7
58,245,0.571428571,7
55,555,0.571428571,7
9,74,0.714285714,7
36,101,0.571428571,7
36,99,0.571428571,7
14,238,0.857142857,7
27,91,0.428571429,7
27,236,0.571428571,7
6,266,0.714285714,7
27,84,0.571428571,7
56,58,0.428571429,7
14,143,0.285714286,7
27,82,0.285714286,7
5,240,0.428571429,7
64,101,0.285714286,7
28,96,0.428571429,7
86,142,0.428571429,7
81,222,0.428571429,7
56,202,1,7
14,432,0.428571429,7
36,150,0.428571429,7
98,222,0.142857143,7
45,254,0.285714286,7
62,427,0.428571429,7
17,240,0.428571429,7
17,432,0.428571429,7
107,161,0.571428571,7
104,127,0.285714286,7
77,82,0.714285714,7
3,432,0.571428571,7
18,31,0.285714286,7
18,33,0.285714286,7
36,432,0.428571429,7
163,236,0.714285714,7
36,420,0.285714286,7
27,254,0.428571429,7
18,39,0.142857143,7
28,45,0.428571429,7
202,516,0.714285714,7
28,51,0.428571429,7
5,432,0.571428571,7
18,57,0.571428571,7
17,142,0.285714286,7
107,201,0.571428571,7
13,54,0.714285714,7
18,75,0.714285714,7
48,60,0.285714286,7
28,103,0.571428571,7
37,254,0.857142857,7
5,12,0.285714286,7
7,54,0.428571429,7
9,222,0.714285714,7
13,35,0.285714286,7
27,31,0.857142857,7
68,80,0.428571429,7
98,122,0.714285714,7
72,98,0.428571429,7
74,254,0.714285714,7
82,164,0.142857143,7
28,240,0.571428571,7
10,164,0.571428571,7
9,15,0.428571429,7
28,421,0.428571429,7
68,76,0.571428571,7
20,40,0.571428571,7
203,236,0.571428571,7
26,266,0.571428571,7
20,134,0.571428571,7
10,145,0.857142857,7
76,150,0.285714286,7
29,30,0.285714286,7
48,133,0.428571429,7
92,98,0.285714286,7
77,240,0.428571429,7
17,89,0.285714286,7
240,254,0.285714286,7
238,245,1,7
56,432,0.714285714,7
59,133,0.714285714,7
74,164,0.285714286,7
76,223,0.428571429,7
76,222,0.428571429,7
3,30,0.571428571,7
107,498,0.857142857,7
27,59,0.714285714,7
15,120,0.428571429,7
35,420,0.285714286,7
19,44,0.285714286,7
14,99,0.428571429,7
37,555,0.142857143,7
74,106,0.285714286,7
74,105,0.428571429,7
83,84,0.714285714,7
43,120,0.428571429,7
4,121,0.571428571,7
56,420,0.285714286,7
86,117,0.285714286,7
103,157,0.285714286,7
163,164,0.428571429,7
14,89,0.571428571,7
9,25,1,7
5,27,0.428571429,7
17,21,0.571428571,7
39,53,0.285714286,7
29,133,0.285714286,7
154,222,0.571428571,7
6,80,0.571428571,7
75,113,0.571428571,7
13,145,0.571428571,7
81,516,0.714285714,7
64,201,0.428571429,7
133,164,0.428571429,7
3,99,0.571428571,7
23,74,0.285714286,7
91,102,0.571428571,7
126,141,0.714285714,7
75,245,0.428571429,7
23,89,0.428571429,7
30,91,0.428571429,7
31,516,0.428571429,7
51,79,0.714285714,7
30,99,0.428571429,7
154,412,0.285714286,7
23,103,0.714285714,7
268,555,0.571428571,7
30,105,0.714285714,7
75,117,0.571428571,7
68,131,0.571428571,7
30,113,0.571428571,7
61,164,0,7
44,145,0.571428571,7
85,555,0.428571429,7
32,69,0.285714286,7
10,39,0.428571429,7
53,74,0.714285714,7
114,203,0.285714286,7
84,268,0,7
121,268,0.285714286,7
32,117,0.714285714,7
122,516,0.285714286,7
32,114,0.571428571,7
86,91,0.571428571,7
121,421,0.428571429,7
76,81,0.428571429,7
6,77,0.571428571,7
114,157,0.571428571,7
1,555,0.571428571,7
39,202,0.428571429,7
32,103,0.571428571,7
79,82,0.428571429,7
54,432,0.285714286,7
60,240,0.714285714,7
58,59,0.428571429,7
